cell_type	day	molecule	dose	log2FC	pinhib	pval	padj	log10padj	hit
OCI-Ly1	D5	trans-Resveratrol	500	0.800119242643586	1.74124503925247	8.16936050274906e-06	3.50801951000401e-05	4.45493799995152	Not a hit
OCI-Ly1	D5	trans-Resveratrol	1000	0.587711901871376	1.50286133509714	0.00230296108059326	0.00566683681629128	2.24665929323544	Not a hit
OCI-Ly1	D5	Tranylcypromine (hydrochloride)	100	0.902693200906735	1.86955277987846	6.22808395700643e-13	3.73685037420386e-12	11.4274942912214	Not a hit
OCI-Ly1	D5	Tranylcypromine (hydrochloride)	500	0.71786447134002	1.64474562061145	3.01816222392982e-12	1.78642574875846e-11	10.748015030161	Not a hit
OCI-Ly1	D5	Tranylcypromine (hydrochloride)	1000	0.501392278664632	1.41557901363323	0.00447802690086258	0.00929561982264365	2.03172164660438	Not a hit
OCI-Ly1	D5	Trichostatin A	100	0.472390593714103	1.38740654325314	0.0234539470473374	0.0364284709458645	1.43855905751762	Not a hit
OCI-Ly1	D5	Trichostatin A	500	-5.23548943717337	0.0265436497092646	2.92499227736601e-123	7.5361565734489e-122	121.122850087089	Hit
OCI-Ly1	D5	Trichostatin A	1000	-6.74834469960219	0.00930134652214753	4.2411266850609e-125	1.85761348805667e-123	122.731044644199	Hit
OCI-Ly1	D5	Tubacin	100	0.899102300026205	1.86490520670151	0.00201306822929588	0.00500979479790679	2.3001800625483	Not a hit
OCI-Ly1	D5	Tubacin	500	0.553846211020696	1.46799414187031	0.00354762686731985	0.00800959055611389	2.09638968413615	Not a hit
OCI-Ly1	D5	Tubacin	1000	0.20318627219089	1.15123812274191	0.0772558714059754	0.101009169181544	0.995639201027234	Not a hit
OCI-Ly1	D5	Tubastatin A	100	0.857778290533714	1.81224535417645	5.07796825794332e-05	0.000193404356259059	3.71353374805051	Not a hit
OCI-Ly1	D5	Tubastatin A	500	0.683493224382895	1.6060237463121	0.000524544714182942	0.00167701156797174	2.77546394163424	Not a hit
OCI-Ly1	D5	Tubastatin A	1000	0.493912116461995	1.40825843850902	6.11223872871159e-08	2.97462284797297e-07	6.52656809058334	Not a hit
OCI-Ly1	D5	Tubastatin A (trifluoroacetate salt)	100	-0.292389870322472	0.81654829930864	0.25100596352455	0.28189900518911	0.549906456734437	Not a hit
OCI-Ly1	D5	Tubastatin A (trifluoroacetate salt)	500	-0.81070571024449	0.570102917565355	0.0827434710980901	0.107223787991016	0.969708854128652	Not a hit
OCI-Ly1	D5	Tubastatin A (trifluoroacetate salt)	1000	-0.500266093636117	0.706976372986431	0.139656466657061	0.171504635277029	0.765724137731812	Not a hit
OCI-Ly1	D5	UNC0224	100	0.961747483991949	1.94766760551127	0.0031104525387098	0.00720835032780366	2.1421641146851	Not a hit
OCI-Ly1	D5	UNC0224	500	0.723210837191552	1.65085205690602	0.0261152765949675	0.0399947242957894	1.39799729268046	Not a hit
OCI-Ly1	D5	UNC0224	1000	0.615366436586481	1.53194705378885	0.00314139678926193	0.00724174628261434	2.14015669492784	Not a hit
OCI-Ly1	D5	UNC0321 (trifluoroacetate salt)	100	0.908318409357432	1.87685657807681	0.021447394458065	0.0337912186065916	1.47119614605951	Not a hit
OCI-Ly1	D5	UNC0321 (trifluoroacetate salt)	500	0.406961413563405	1.3258902974568	0.13095846244458	0.1615769198612	0.791620675076206	Not a hit
OCI-Ly1	D5	UNC0321 (trifluoroacetate salt)	1000	0.632371182121659	1.55011062903475	0.0064817356764958	0.012564587119455	1.90085177803746	Not a hit
OCI-Ly1	D5	UNC0631	100	0.198425560630979	1.14744544335189	0.000876803857584125	0.00256026726414565	2.59171469668614	Not a hit
OCI-Ly1	D5	UNC0631	500	-0.128928213820176	0.914510592940852	0.567424959264326	0.587546411720508	0.230957821723475	Not a hit
OCI-Ly1	D5	UNC0631	1000	-0.171039974658738	0.888202184909303	3.40763666434862e-05	0.000132083615839354	3.87915105060547	Not a hit
OCI-Ly1	D5	UNC0638	100	1.02760402334666	2.03863574464185	0.0111746449213859	0.0191940959826158	1.71683233777982	Not a hit
OCI-Ly1	D5	UNC0638	500	0.511423757190801	1.42545624637105	0.16552576704117	0.197011646641393	0.705508099104505	Not a hit
OCI-Ly1	D5	UNC0638	1000	0.824835750147301	1.77133336162177	0.00758454779814509	0.0141363061088832	1.84966405914649	Not a hit
OCI-Ly1	D5	UNC0642	100	0.235919901730073	1.1776574043704	0.167211388719714	0.198478558968116	0.702286401872019	Not a hit
OCI-Ly1	D5	UNC0642	500	0.27029209569596	1.20605198666014	0.0124907769774392	0.0210571180755213	1.67660106760177	Not a hit
OCI-Ly1	D5	UNC0642	1000	-0.277245335444323	0.825165074312846	0.213289216036759	0.245843885852896	0.609340588160347	Not a hit
OCI-Ly1	D5	UNC0646	100	0.945849341495784	1.92632261452164	0.000693692740832355	0.00209543048610049	2.67872674189467	Not a hit
OCI-Ly1	D5	UNC0646	500	0.367192077871799	1.28983996624158	0.373693438822766	0.405123731487255	0.392412315809034	Not a hit
OCI-Ly1	D5	UNC0646	1000	0.535249422474344	1.44919267872624	2.82085459006833e-38	2.52149859275496e-37	36.598341269884	Not a hit
OCI-Ly1	D5	UNC1215	100	0.943133321502945	1.92269952796903	0.00545466904549202	0.0109454956723327	1.96076456640445	Not a hit
OCI-Ly1	D5	UNC1215	500	0.667679889068898	1.58851629475336	0.0234239948211333	0.0364284709458645	1.43855905751762	Not a hit
OCI-Ly1	D5	UNC1215	1000	0.419879461107364	1.33781577401176	0.0312209556490936	0.0465128522935476	1.33242702756295	Not a hit
OCI-Ly1	D5	UNC1999	100	0.268386048489443	1.20445963756726	0.0812076735557201	0.105545878389927	0.976558721403798	Not a hit
OCI-Ly1	D5	UNC1999	500	0.138835952190875	1.10101639520216	0.178972944698706	0.211294204253459	0.675112415372023	Not a hit
OCI-Ly1	D5	UNC1999	1000	-0.391164584687958	0.762513833010998	0.0803486650397976	0.104740224069736	0.979886501351605	Not a hit
OCI-Ly1	D5	Unused	100	0.658910251024977	1.57888954881282	1.69805644921005e-05	6.95092266125235e-05	4.15795754359771	Control
OCI-Ly1	D5	Unused	500	0.473946726273442	1.38890384741391	6.81425518209719e-05	0.000257296876703325	3.58956548560755	Control
OCI-Ly1	D5	Unused	1000	0.437012629264929	1.35379813006735	3.03877580000976e-05	0.000119908450486872	3.92115020914057	Control
OCI-Ly1	D5	Valproic Acid (sodium salt)	100	0.886508972836642	1.84869723746479	0.00399790950851796	0.00866873447886568	2.06204429917445	Not a hit
OCI-Ly1	D5	Valproic Acid (sodium salt)	500	0.822065482145122	1.76793530470506	0.0206981072875758	0.0329664399707571	1.48192794956701	Not a hit
OCI-Ly1	D5	Valproic Acid (sodium salt)	1000	0.557858987778655	1.47208297047321	0.00432995262020737	0.00907445130762333	2.04217962538558	Not a hit
OCI-Ly1	D5	WDR5-0103	100	0.922354791658128	1.8952061583702	0.00283873849876323	0.00675743186118638	2.1702183248316	Not a hit
OCI-Ly1	D5	WDR5-0103	500	0.674853487538039	1.59643463904	0.00827612260985178	0.0152308474920802	1.81727593048578	Not a hit
OCI-Ly1	D5	WDR5-0103	1000	0.471273650058511	1.38633281999858	0.00244181745840554	0.00597494998202026	2.22366572596535	Not a hit
OCI-Ly1	D5	Zebularine	100	0.941853374685367	1.92099448170032	4.0179740754626e-13	2.44426756257308e-12	11.6118512556354	Not a hit
OCI-Ly1	D5	Zebularine	500	0.544843081547565	1.45886165875403	0.0271423242649181	0.0412789514862296	1.38427134261941	Not a hit
OCI-Ly1	D5	Zebularine	1000	0.722388602053754	1.64991145491094	7.09958583187425e-08	3.38002021126187e-07	6.47108070279535	Not a hit
OCI-Ly1	D5	α-Hydroxyglutaric Acid (sodium salt)	100	0.910123843969109	1.87920680655929	6.97221665947015e-09	3.5509661591255e-08	7.4496534665255	Not a hit
OCI-Ly1	D5	α-Hydroxyglutaric Acid (sodium salt)	500	0.711855868068523	1.63790975275808	6.14059817040307e-09	3.16421411604299e-08	7.49973413634071	Not a hit
OCI-Ly1	D5	α-Hydroxyglutaric Acid (sodium salt)	1000	0.57849728144937	1.49329301662447	0.0144211693172953	0.0235689259737886	1.62766020764473	Not a hit
